CORPS  	PROV   	DIST   	VILG   	HAM    	 +PCN   	MDATE  	VSZ3   	MPOPUL 	MOD8   	MOD7A  	MOD7B  	MOD6A  	MOD6B  	MOD5A  	MOD5B  	MOD5C  	MOD5D  	MOD5E  	MOD5F  	MOD4   	MOD3A  	MOD3B  	MOD3C  	MOD2A  	MOD2B  	MOD2C  	MOD2D  	MOD2E  	MOD2F  	MOD1A  	MOD1B  	MOD1C  	MOD1D  	MOD1E  	MOD1F  	MOD1G  	MOD1H  	MOD1I  	MOD1J  	MOD1K  	MOD1L  	MOD1M  	MOD1N  	MOD1O  	MOD1P  	MOD1Q  	MOD1R  	MOD1S  
4	33	91	01	03	003	7401	   0	  2200	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	B	A	A	A	A	A	A	A	A	A	A	A	N
4	33	91	01	04	003	7401	   0	  2415	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	B	A	A	A	A	A	A	A	A	A	A	A	N
4	33	91	01	05	003	7401	   0	  3897	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	B	A	A	A	A	A	A	A	A	A	A	A	N
4	33	91	01	06	003	7401	   0	  3434	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	B	A	A	A	A	A	A	A	A	A	A	A	N
4	33	91	01	07	003	7401	   0	  2709	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	B	A	A	A	A	A	A	A	A	A	A	A	N
4	33	91	01	08	003	7401	   0	  2411	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	B	A	A	A	A	A	A	A	A	A	A	A	N
4	33	91	02	00	003	7401	   0	     0	B	B	B	B	B	B	C	B	A	B	B	B	B	B	B	B	B	B	B	B	A	A	B	B	B	B	A	N	A	B	A	B	A	A	A	A	N	A	A	N
4	33	91	02	01	003	7401	   0	  7505	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	B	A	A	A	A	A	A	A	A	A	A	A	N
4	33	91	02	02	003	7401	   0	  9467	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	B	A	A	A	A	A	A	A	A	A	A	A	N
4	33	91	02	03	003	7401	   0	  2357	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	B	A	A	A	A	A	A	A	A	A	A	A	N
4	33	91	02	04	003	7401	   0	  1495	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	B	A	A	A	A	A	A	A	A	A	A	A	N
4	33	91	02	05	003	7401	   0	  2972	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	B	A	A	A	A	A	A	A	A	A	A	A	N
4	33	91	03	00	003	7401	   0	     0	B	B	B	B	B	B	C	B	A	B	B	B	B	B	B	B	B	B	B	B	A	A	B	B	B	B	A	N	A	B	A	B	A	A	A	A	N	A	A	N
4	33	91	03	01	003	7401	   0	  8445	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	N
4	33	91	03	02	003	7401	   0	  1512	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	N
4	33	91	03	03	003	7401	   0	  4125	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	N
4	33	91	03	04	003	7401	   0	  3541	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	N
4	33	91	03	05	003	7401	   0	  1419	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	N
4	33	91	03	06	003	7401	   0	  2782	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	N
4	33	91	04	00	003	7401	   0	     0	B	B	B	B	B	B	C	B	A	B	B	B	B	B	B	B	B	B	B	B	A	A	B	B	B	B	A	N	A	B	A	B	A	A	A	A	N	A	A	N
4	33	91	04	01	003	7401	   0	  6860	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	N
4	33	91	04	02	003	7401	   0	  4674	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	N
4	33	91	04	03	003	7401	   0	  3270	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	N
4	33	91	04	04	003	7401	   0	  1949	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	N
4	33	91	05	00	003	7401	   0	     0	B	B	B	B	B	B	C	B	A	B	B	B	B	B	B	B	B	B	B	B	A	A	B	B	B	B	A	N	A	B	A	B	A	A	A	A	N	A	A	N
4	33	91	05	01	003	7401	   0	  1941	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	N
4	33	91	05	02	003	7401	   0	  3636	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	N
4	33	91	05	03	003	7401	   0	  1657	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	N
4	33	91	06	00	003	7401	   0	     0	B	B	B	B	B	B	C	B	A	B	B	B	B	B	B	B	B	B	B	B	A	A	B	B	B	B	A	N	A	B	A	B	A	A	A	A	N	A	A	N
4	33	91	06	01	003	7401	   0	  4570	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	N
4	33	91	06	02	003	7401	   0	  4998	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	N
4	33	91	06	03	003	7401	   0	  4840	A	A	B	A	A	A	B	A	A	B	A	A	A	A	A	A	A	A	B	A	A	A	A	A	A	A	A	D	A	A	A	B	A	A	A	A	A	A	A	N
4	33	91	06	04	003	7401	   0	  3687	A	A	B	A	A	A	B	A	A	B	A	A	A	A	A	A	A	A	B	A	A	A	A	A	A	A	A	D	A	A	A	B	A	A	A	A	A	A	A	N
4	34	01	01	00	003	7401	   0	     0	C	C	B	B	C	C	C	B	A	B	B	B	B	B	B	C	B	B	B	B	A	C	B	B	B	B	A	N	B	B	A	B	A	A	A	A	N	A	A	A
4	34	01	01	01	003	7401	   0	  6488	B	B	B	B	B	B	B	B	A	B	B	B	B	A	B	B	B	B	A	B	A	C	A	A	B	B	A	A	B	B	A	B	A	A	A	A	D	B	A	A
4	34	01	01	02	003	7401	   0	  5843	B	B	B	B	A	B	A	A	B	B	B	B	B	A	B	B	B	A	A	B	A	C	A	A	B	A	B	A	A	A	A	C	A	A	A	A	D	B	A	A
4	34	01	01	03	003	7401	   0	  4056	B	B	B	B	A	B	A	B	B	B	B	A	A	A	B	B	A	B	A	B	A	C	A	A	A	A	B	A	A	B	A	C	A	A	A	A	E	B	A	A
4	34	01	01	04	003	7401	   0	  5500	B	B	B	B	A	B	A	B	B	B	B	B	B	B	B	B	B	B	A	B	A	C	A	A	B	A	B	A	B	B	A	C	A	B	A	A	E	B	A	A
4	34	01	01	05	003	7401	   0	  1849	B	B	B	B	B	C	B	B	B	B	B	B	B	B	B	C	B	B	A	B	B	C	C	B	B	B	B	A	B	B	A	C	A	B	A	A	N	B	B	A
4	34	01	01	06	003	7401	   0	  1992	B	B	B	B	B	C	B	B	B	B	B	B	B	B	B	C	B	B	A	B	A	C	C	A	B	B	B	A	B	B	A	C	A	B	A	A	D	B	A	A
4	34	01	01	07	003	7401	   0	  1325	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	A	C	A	A	B	B	B	B	B	B	A	C	A	B	A	A	D	B	A	A
4	34	01	01	08	003	7401	   0	  2691	B	B	B	B	A	B	A	B	B	A	B	B	B	A	B	B	B	B	A	B	A	C	A	A	B	A	B	A	B	B	A	A	A	A	A	B	E	A	A	A
4	34	01	01	09	003	7401	   0	  4187	A	A	B	A	A	B	A	A	A	B	B	A	A	A	B	B	A	A	A	B	A	C	A	A	B	A	A	A	A	A	A	C	A	A	A	A	D	B	A	A
4	34	01	01	10	003	7401	   0	  1699	A	A	B	A	A	B	A	A	A	B	A	A	A	A	A	B	A	A	A	A	A	C	A	A	B	A	A	A	A	A	A	C	A	A	A	A	A	B	A	A
4	34	01	01	11	003	7401	   0	  3481	A	A	B	A	A	B	A	A	A	B	A	A	A	A	A	B	A	A	A	A	A	C	A	A	B	A	A	A	A	A	A	C	A	A	A	A	A	B	A	A
4	34	01	01	12	003	7401	   0	   506	A	A	B	A	A	B	A	A	A	B	A	A	A	A	A	B	A	A	A	A	A	C	A	A	B	A	A	A	A	A	A	C	A	A	A	A	A	B	A	A
4	34	01	01	13	003	7401	   0	  1118	A	A	B	A	A	B	A	A	A	B	A	A	A	A	A	B	A	A	A	A	A	C	A	A	B	A	A	A	A	A	A	C	A	A	A	A	A	B	A	A
4	34	01	01	14	003	7401	   0	   867	A	A	B	A	A	B	A	A	A	B	A	A	A	A	A	B	A	A	A	A	A	C	A	A	B	A	A	A	A	A	A	C	A	A	A	A	A	B	A	A
4	34	01	01	15	003	7401	   0	  7980	A	A	B	A	A	B	A	A	A	B	B	A	A	A	B	B	A	A	A	B	A	C	A	A	B	A	A	A	A	A	A	C	A	A	A	A	D	B	A	A
4	34	01	01	16	003	7401	   0	  4285	A	A	B	A	A	B	A	A	A	B	B	A	A	A	B	B	A	A	A	B	A	C	A	A	B	A	A	A	A	A	A	C	A	A	A	A	D	B	A	A
4	34	01	01	17	003	7401	   0	  3448	A	A	B	A	A	B	A	A	A	B	B	A	A	A	B	B	A	A	A	B	A	C	A	A	B	A	A	A	A	A	A	C	A	A	A	A	D	B	A	A
4	34	01	01	18	003	7401	   0	  8305	B	B	B	B	A	B	A	A	B	B	B	B	B	A	B	B	B	A	A	B	A	C	A	A	B	A	B	A	A	A	A	C	A	A	A	A	D	B	A	A
4	34	01	01	19	003	7401	   0	  5346	B	B	B	B	A	B	A	B	B	B	B	B	B	A	B	B	B	B	A	B	A	C	A	A	B	A	B	A	B	B	A	C	A	A	A	A	E	B	A	A
4	34	01	01	20	003	7401	   0	  7223	B	B	B	B	A	B	A	A	B	A	A	A	B	A	A	B	B	A	A	A	A	C	A	A	B	A	B	A	A	A	A	A	A	A	A	A	A	A	A	A
4	34	01	02	00	003	7401	   0	     0	C	C	C	C	C	C	C	C	B	C	C	B	B	C	B	C	B	C	C	C	A	C	B	B	B	B	A	N	C	C	A	B	N	B	B	B	N	A	B	A
4	34	01	02	01	003	7401	   0	  1410	B	B	B	B	B	B	B	B	A	B	A	B	B	B	A	B	B	B	B	A	A	C	A	A	B	A	A	B	B	B	A	A	B	A	A	A	A	A	B	A
4	34	01	02	02	003	7401	   0	  1733	B	B	B	B	A	B	A	B	B	A	B	B	B	A	B	B	B	B	A	B	A	C	A	A	B	A	B	A	B	B	A	A	B	A	A	A	D	A	B	A
4	34	01	02	03	003	7401	   0	   794	B	B	B	B	A	B	A	B	B	B	B	B	A	B	B	B	A	B	B	B	B	C	A	A	B	A	A	A	B	A	A	C	B	B	B	B	B	B	B	A
4	34	01	02	04	003	7401	   0	  1054	B	B	B	C	A	B	A	C	B	B	B	B	A	B	B	B	A	C	B	B	B	C	A	A	B	A	A	A	C	B	A	C	B	B	B	B	A	B	B	A
4	34	01	02	05	003	7401	   0	  2261	B	B	B	B	A	B	A	B	A	B	B	A	A	A	B	B	A	B	A	B	B	C	A	A	B	A	A	A	B	A	A	A	B	A	B	B	D	B	B	A
4	34	01	02	06	003	7401	   0	   444	C	C	C	C	C	C	C	C	C	C	B	C	C	C	B	C	C	C	C	B	B	C	B	B	C	B	B	E	C	C	A	N	C	C	C	B	A	B	C	A
4	34	01	02	07	003	7401	   0	  1137	B	B	B	B	A	B	A	B	B	A	A	A	B	A	A	B	B	B	A	A	A	C	A	A	B	A	B	A	B	B	A	A	B	A	B	A	A	A	B	A
4	34	01	02	11	003	7401	   0	  1185	B	B	C	B	A	B	A	B	B	B	C	B	B	B	C	B	B	B	B	C	B	C	A	A	B	A	B	A	B	B	A	C	B	B	C	B	N	B	B	A
4	34	01	03	00	003	7401	   0	     0	C	C	C	C	C	C	C	C	B	C	B	B	B	B	B	C	B	C	B	B	A	D	B	B	B	B	A	N	C	C	A	B	A	B	A	A	N	B	A	A
4	34	01	03	01	003	7401	   0	  1870	B	B	B	B	B	B	B	C	A	A	B	B	B	B	B	B	B	C	A	B	A	C	A	A	C	B	A	A	C	B	A	A	A	A	A	A	D	A	A	A
4	34	01	03	02	003	7401	   0	  2590	C	C	B	C	B	C	B	C	B	B	B	B	B	B	B	C	B	C	A	B	A	C	C	B	B	B	A	A	C	B	A	B	A	B	A	A	D	B	A	A
4	34	01	03	03	003	7401	   0	  1694	C	C	B	C	B	B	B	C	B	B	B	B	B	B	B	B	B	C	A	B	B	C	A	A	C	B	B	A	C	B	A	B	A	B	B	A	D	B	B	A
4	34	01	03	04	003	7401	   0	   330	C	C	C	C	B	B	C	C	B	C	B	B	B	B	B	B	C	C	B	B	B	C	A	A	C	B	B	D	C	B	A	C	A	B	B	A	D	B	B	A
4	34	01	03	05	003	7401	   0	  1276	C	C	C	C	C	C	D	C	B	C	B	B	C	B	B	C	D	C	B	B	B	C	C	A	C	D	B	D	C	B	A	C	A	B	B	B	D	B	B	A
4	34	01	03	09	003	7401	   0	  4491	B	B	B	B	B	B	B	C	A	B	B	B	B	B	B	B	B	C	A	B	A	C	A	A	B	B	A	A	C	B	A	A	A	A	A	A	D	B	A	A
4	34	01	04	00	003	7401	   0	     0	D	D	C	C	D	D	C	C	B	C	C	C	C	C	B	D	B	C	C	C	A	D	D	B	B	B	A	N	B	C	A	B	C	B	C	B	N	A	B	A
4	34	01	04	01	003	7401	   0	   790	B	B	B	A	B	C	B	A	A	B	B	B	B	A	B	C	B	A	B	B	A	C	B	A	B	A	A	B	A	A	A	B	B	A	C	A	B	B	A	A
4	34	01	04	03	003	7401	   0	   593	D	D	D	D	C	C	D	C	D	D	B	C	C	C	B	C	D	C	C	B	B	D	B	A	D	D	C	E	C	C	B	N	D	D	C	B	A	B	C	A
4	34	01	04	06	003	7401	   0	   333	C	C	C	B	C	C	C	B	B	B	C	C	C	B	C	C	C	B	B	C	B	C	B	A	C	B	B	C	B	B	A	A	B	A	C	B	C	A	C	A
4	34	01	04	07	003	7401	   0	   540	C	C	B	B	C	C	C	B	B	B	B	B	C	B	B	C	C	B	B	B	A	C	C	A	C	C	B	C	B	B	A	A	B	A	C	A	C	A	B	A
4	34	01	04	08	003	7401	   0	   686	C	C	B	B	C	D	B	B	B	B	B	B	C	B	B	D	B	B	B	B	B	C	D	A	B	C	A	B	B	B	A	B	B	B	C	A	C	B	B	A
4	34	01	05	00	003	7401	   0	     0	C	C	B	B	C	C	C	B	A	C	C	C	C	B	C	C	B	B	B	C	B	D	B	C	B	B	A	N	B	B	A	B	B	A	C	B	N	B	A	B
4	34	01	05	01	003	7401	   0	  2601	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	A	B	B	C	A	B	B	B	A	A	A	B	A	C	A	B	B	B	A	B	A	B
4	34	01	05	02	003	7401	   0	   712	B	B	C	B	B	C	B	B	B	B	B	B	B	B	B	C	B	B	B	B	B	C	B	B	B	C	B	B	B	B	A	B	B	B	C	B	A	B	C	B
4	34	01	06	00	003	7401	   0	     0	C	C	B	B	C	C	C	B	A	B	B	B	C	B	B	C	B	B	B	B	A	D	B	C	B	B	A	N	B	B	A	B	A	A	A	A	N	A	A	A
4	34	01	06	01	003	7401	   0	  3157	B	B	A	B	B	C	A	B	A	A	A	A	B	A	A	C	A	B	A	A	A	C	B	B	B	A	A	A	A	B	A	A	A	A	A	A	A	A	A	A
4	34	01	06	02	003	7401	   0	   878	B	B	B	A	B	B	A	A	A	B	A	A	B	A	A	B	A	A	A	A	A	C	A	B	B	A	A	A	A	A	A	C	A	A	B	A	A	B	A	A
4	34	01	06	03	003	7401	   0	   416	B	B	C	B	B	B	B	B	B	C	A	B	B	B	B	B	B	B	B	A	B	C	A	B	B	B	B	C	B	B	A	C	A	B	B	A	A	B	B	A
4	34	01	06	04	003	7401	   0	   115	B	B	C	B	B	B	C	B	B	C	B	B	B	B	B	B	C	B	C	B	B	C	A	B	C	B	B	E	B	B	A	D	B	B	B	A	E	B	C	A
4	34	01	06	05	003	7401	   0	   996	C	C	C	C	C	C	C	B	C	C	A	C	C	C	B	C	C	B	C	A	B	C	C	B	C	B	B	D	B	B	A	C	B	C	B	A	A	B	B	A
4	34	01	06	07	003	7401	   0	  1256	C	C	C	B	C	C	C	B	B	C	B	B	C	B	B	C	C	B	B	B	B	C	B	B	C	C	B	D	B	B	A	C	A	B	B	A	B	B	B	A
4	34	01	06	09	003	7401	   0	    96	C	C	C	C	B	B	C	C	C	C	B	B	B	C	B	B	C	C	C	B	B	C	A	B	C	B	C	E	C	B	B	N	B	C	B	B	A	B	B	A
4	34	01	06	10	003	7401	   0	   131	C	C	C	C	B	C	B	B	C	C	B	B	B	C	B	C	B	B	C	B	B	C	B	B	B	B	B	D	B	B	A	C	B	C	A	A	E	B	B	A
4	34	01	07	00	003	7401	   0	     0	C	C	C	C	C	C	C	C	B	B	C	B	B	B	C	C	B	C	B	C	C	C	B	B	B	B	A	N	B	C	A	B	B	B	B	B	N	A	D	A
4	34	01	07	01	003	7401	   0	   918	B	B	C	B	B	B	B	B	B	C	B	B	B	B	C	B	B	B	B	B	C	C	A	A	B	B	A	C	B	B	A	C	A	B	B	B	C	B	D	A
4	34	01	07	04	003	7401	   0	   517	B	B	C	B	B	B	B	B	A	B	B	B	B	B	C	B	B	B	B	B	C	C	A	A	B	B	A	C	B	B	A	B	A	A	B	A	B	A	D	A
4	34	01	07	07	003	7401	   0	    55	C	C	D	D	B	B	C	D	D	C	B	C	B	C	C	B	C	D	B	B	D	C	A	A	C	B	D	E	D	C	A	N	B	D	C	B	A	B	E	A
4	34	01	07	09	003	7401	   0	   270	B	B	C	B	B	B	B	A	B	B	C	B	B	A	C	B	B	A	B	C	B	C	A	A	B	B	B	C	A	A	A	B	A	A	C	B	D	A	C	A
4	34	01	08	00	003	7401	   0	     0	C	C	C	B	C	C	C	B	A	C	C	C	C	B	C	C	C	B	B	C	C	D	B	B	B	C	A	N	B	B	A	B	B	A	B	B	N	B	D	B
4	34	01	08	01	003	7401	   0	   715	B	B	C	B	B	C	B	B	A	B	B	B	B	A	C	C	B	B	A	B	C	C	B	A	B	B	A	A	B	B	A	B	A	A	B	A	D	A	D	B
4	34	01	08	03	003	7401	   0	   181	B	B	C	B	B	C	B	B	B	C	B	B	B	B	C	C	B	B	B	B	C	C	B	B	B	B	B	D	B	B	A	B	A	B	B	B	D	B	D	B
4	34	01	08	05	003	7401	   0	   414	C	C	D	C	C	C	C	B	C	C	C	C	C	C	D	C	C	B	C	C	D	C	B	A	C	C	B	E	B	B	A	D	B	C	C	B	D	B	E	B
4	34	01	08	06	003	7401	   0	   497	A	A	B	A	A	B	A	A	A	B	A	A	A	A	B	B	A	A	A	A	B	C	A	A	B	A	A	A	A	A	A	C	A	A	B	A	A	B	C	B
4	34	01	09	00	003	7401	   0	     0	D	D	D	C	D	E	C	C	B	D	C	D	D	C	C	E	B	C	C	C	C	E	D	C	B	B	A	N	B	C	A	B	D	B	C	C	N	B	D	C
4	34	01	09	01	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
4	34	01	09	03	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
4	34	01	09	05	003	7401	   0	    25	C	C	D	C	C	C	D	C	C	D	C	C	C	C	D	C	C	C	C	C	D	C	C	B	B	D	A	E	C	B	A	D	D	D	C	B	E	B	E	C
4	34	01	10	00	003	7401	   0	     0	C	C	D	C	C	C	C	C	B	C	C	C	C	C	C	C	C	C	C	C	C	D	B	C	B	C	B	N	B	C	A	B	C	B	C	C	N	C	D	A
4	34	01	10	06	003	7401	   0	   172	B	B	C	B	B	B	C	B	B	C	C	B	B	B	C	B	B	B	C	C	C	C	A	B	B	B	A	E	B	B	A	C	B	B	C	C	B	C	C	A
4	34	01	10	07	003	7401	   0	    81	C	C	D	C	C	C	C	C	C	D	C	C	C	C	D	C	C	C	C	C	D	C	B	B	C	C	C	E	C	B	A	D	C	C	C	C	B	D	D	A
4	34	01	11	00	003	7401	   0	     0	D	D	C	C	D	D	C	C	B	C	C	C	C	C	C	D	B	C	C	C	B	D	D	B	B	B	A	N	C	C	A	B	C	B	C	C	N	A	C	A
4	34	01	11	01	003	7401	   0	   510	C	C	C	C	C	C	C	C	C	C	C	C	C	C	C	C	C	C	B	C	B	C	B	A	C	B	B	C	C	B	A	N	C	C	C	C	D	B	C	A
4	34	01	11	02	003	7401	   0	   911	C	C	C	C	C	C	C	C	C	C	C	C	C	C	C	C	C	C	C	C	B	C	B	A	C	B	B	D	C	B	A	N	C	C	C	C	E	B	C	A
4	34	01	11	03	003	7401	   0	   534	C	C	C	C	B	C	B	C	B	B	C	B	B	B	C	C	B	C	B	C	B	C	C	A	C	B	A	B	C	B	A	A	B	B	C	C	E	A	C	A
4	34	01	11	04	003	7401	   0	   750	B	B	C	B	B	C	A	B	A	B	C	B	B	A	C	C	A	B	A	C	B	C	B	A	B	A	A	A	B	A	A	B	B	A	C	C	D	A	C	A
4	34	01	12	00	003	7401	   0	     0	C	C	C	B	C	C	C	B	B	C	C	B	B	B	C	C	B	B	B	C	B	C	B	B	B	B	A	N	B	B	A	B	B	B	B	B	N	B	C	A
4	34	01	12	01	003	7401	   0	   902	B	B	C	B	B	C	B	B	B	B	B	B	B	B	B	C	B	B	B	B	B	C	B	A	B	B	A	B	A	B	A	B	B	B	B	A	E	B	C	A
4	34	01	12	03	003	7401	   0	   540	B	B	C	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	C	A	A	B	A	A	B	A	B	A	A	B	B	B	B	D	B	C	A
4	34	01	12	04	003	7401	   0	   298	C	C	C	C	B	B	C	C	C	C	C	C	B	C	C	B	C	C	B	C	C	C	A	A	C	B	C	E	C	B	A	N	B	C	C	B	D	C	C	A
4	34	01	13	00	003	7401	   0	     0	C	C	B	B	C	C	C	B	B	B	C	B	B	B	B	C	B	B	B	C	A	D	B	B	B	B	A	N	B	B	A	B	A	B	B	B	N	A	A	A
4	34	01	13	01	003	7401	   0	   860	A	A	B	A	A	B	A	A	A	A	B	A	A	A	B	B	A	A	A	B	A	C	A	A	B	A	A	A	A	A	A	A	A	A	A	B	B	A	A	A
4	34	01	13	02	003	7401	   0	   253	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	A	C	A	A	B	B	B	B	B	B	A	B	A	B	B	B	D	B	A	A
4	34	01	13	03	003	7401	   0	   411	B	B	B	B	A	B	A	B	B	B	C	B	A	B	B	B	A	B	A	C	A	C	A	A	B	A	A	A	B	B	A	B	A	B	B	B	E	B	A	A
4	34	01	13	04	003	7401	   0	   428	B	B	C	B	B	B	C	B	B	C	C	B	B	B	B	B	C	B	B	C	A	C	A	A	C	B	B	C	B	B	A	C	A	B	B	B	E	B	A	A
4	34	01	14	00	003	7401	   0	     0	D	D	D	C	D	D	C	C	B	D	D	C	C	C	D	D	B	C	C	D	C	D	D	C	B	B	A	N	B	C	B	B	D	B	C	D	N	B	D	C
4	34	01	14	01	003	7401	   0	    60	D	D	D	D	D	D	D	C	D	D	C	D	D	D	D	D	D	C	D	C	D	D	C	B	D	C	D	E	C	B	C	N	D	C	C	C	E	C	E	C
4	34	01	14	02	003	7401	   0	    75	D	D	D	D	C	C	C	C	D	D	C	D	C	D	D	C	C	C	D	C	D	D	B	B	D	B	D	E	C	B	C	N	D	C	C	C	E	C	E	C
4	34	01	14	03	003	7401	   0	   100	D	D	E	D	D	D	D	C	D	D	D	D	D	D	D	D	D	C	D	D	D	D	C	B	D	C	D	E	C	B	C	N	D	C	C	D	E	C	E	C
4	34	01	14	04	003	7401	   0	   136	D	D	D	C	D	D	D	C	C	D	C	D	D	C	D	D	D	C	C	C	D	D	C	B	C	D	C	E	C	B	B	N	D	C	C	C	E	C	D	C
4	34	01	14	05	003	7401	   0	    60	D	D	D	D	C	C	C	C	D	D	C	C	C	C	D	C	C	C	C	C	D	D	B	B	D	B	D	C	C	B	C	N	D	C	C	C	E	C	E	C
4	34	01	14	06	003	7401	   0	   230	C	C	D	C	C	C	C	C	C	D	C	C	C	C	D	C	C	C	C	C	D	D	B	B	C	B	C	E	C	B	B	D	C	C	C	C	E	B	E	C
4	34	01	14	07	003	7401	   0	  1300	B	B	D	B	B	C	B	B	B	D	C	B	B	B	D	C	B	B	C	C	D	C	B	B	B	A	A	E	B	B	A	C	C	B	C	C	E	B	E	C
4	34	01	15	00	003	7401	   0	     0	C	C	C	C	C	C	C	C	B	C	C	B	B	B	C	C	B	C	B	C	B	D	B	B	B	B	A	N	B	C	A	B	B	B	B	B	N	B	C	A
4	34	01	15	01	003	7401	   0	   637	B	B	C	B	B	C	B	B	B	B	B	B	B	B	B	C	B	B	A	B	B	C	B	A	B	B	A	B	B	B	A	A	A	B	C	A	B	B	C	A
4	34	01	15	02	003	7401	   0	    66	C	C	C	C	B	B	B	C	C	B	B	B	B	C	B	B	B	C	B	B	B	C	A	A	C	B	B	B	C	B	A	B	B	C	C	B	B	B	C	A
4	34	01	15	03	003	7401	   0	    77	C	C	C	C	B	B	C	C	C	C	B	B	B	C	B	B	C	C	C	B	B	C	A	A	C	B	C	E	C	B	A	D	B	C	C	B	B	B	C	A
4	34	01	16	00	003	7401	   0	     0	C	C	B	B	C	C	C	B	B	B	B	B	B	B	B	C	B	B	B	B	A	C	B	B	B	B	A	N	B	B	A	B	A	B	B	A	N	A	A	A
4	34	01	16	01	003	7401	   0	  1812	A	A	B	A	A	B	A	A	A	A	B	A	A	A	B	B	A	A	A	B	A	C	A	A	B	A	A	A	A	A	A	B	A	A	B	A	D	A	A	A
4	34	01	16	02	003	7401	   0	   796	B	B	B	B	A	B	A	B	B	B	C	B	A	B	B	B	A	B	A	C	A	C	A	A	B	A	A	A	B	B	A	C	A	B	C	B	D	B	A	A
